displayName,__typename,TxCodeGroup.groupName,TxCodePrice.supplyPrice,TxCodePrice.taxItemType
[그린벳]호흡기: Feline respiratory pathogens plus (15종)_상기도 swab,TxCode,N. 외부검사,190000,2
[그린벳]호흡기: Feline respiratory pathogens (11종)_상기도swab,TxCode,N. 외부검사,162500,2
[그린벳]소화기: Feline diarrhea pathogens plus (19종)_분변5g,TxCode,N. 외부검사,225000,2
[그린벳]소화기: Feline diarrhea pathogens (11종)_분변5g,TxCode,N. 외부검사,155500,2
[그린벳]빈혈: Feline anemia pathogens (13종)_EDTA전혈 1ml,TxCode,N. 외부검사,175000,2
[그린벳]신경계: Feline neurologic pathogens (12종)_CSF 0.5ml,TxCode,N. 외부검사,150000,2
[그린벳]진드기: Feline tick/vector-borne pathogens (10종)_EDTA전혈 1ml,TxCode,N. 외부검사,150000,2
[그린벳]검진: Feline health check plus (20종)_분변5g&상기도swab,TxCode,N. 외부검사,212500,2
[그린벳]검진: Feline health check (12종)_분변5g&상기도swab,TxCode,N. 외부검사,175000,2
[그린벳]Ag: Toxoplasma gondii (Feline)_분변 5g,TxCode,N. 외부검사,75000,2
[그린벳]Feline coronavirus_복수&흉수 1ml or EDTA젼혈 1ml or CSF 0.5ml or 분변 5g	,TxCode,N. 외부검사,75000,2
"[그린벳]Ag&Ab: Toxoplasma gondii (Comprehensive, Feline)_분변 5g & Serum 1ml",TxCode,N. 외부검사,112500,2
[그린벳]Proviral DNA&Ag: FeLV (Comprehensive)_EDTA전혈 1ml,TxCode,N. 외부검사,195000,2
[그린벳]Ag&Ab: Feline coronavirus (Comprehensive)_복수&흉수 or EDTA전혈 1ml	,TxCode,N. 외부검사,212500,2
[그린벳]Ringworm (Dermatophyte),TxCode,N. 외부검사,105000,2
[그린벳]바베시아 Ag: Babesia_EDTA전혈 1ml,TxCode,N. 외부검사,75000,2
[그린벳]SFTSV_EDTA전혈 1ml,TxCode,N. 외부검사,75000,2
[그린벳]Canine 항체검사 (7종)_혈장/혈청 1ml,TxCode,N. 외부검사,87500,2
[그린벳]Canine 항체검사 (8종)_혈장/혈청 1ml,TxCode,N. 외부검사,100000,2
[그린벳]Feline 항체검사 (6종)_혈장/혈청 1ml,TxCode,N. 외부검사,75000,2
[그린벳]Feline 항체검사 (7종)_혈장/혈청 1ml,TxCode,N. 외부검사,87500,2
[그린벳]Ab: Toxoplasma gondii (Canine)_혈장/혈청 1ml,TxCode,N. 외부검사,87500,2
[그린벳]Ab: Toxoplasma gondii (Feline)_혈장/혈청 1ml,TxCode,N. 외부검사,87500,2
[그린벳]바베시아 Ab: Babesia gibsoni (Canine)_혈장/혈청 1ml,TxCode,N. 외부검사,75000,2
[그린벳]Ab: FIV_혈장/혈청 1ml,TxCode,N. 외부검사,125000,2
[그린벳]Heartworm Ag - Canine_혈장/혈청 1ml,TxCode,N. 외부검사,90000,2
[그린벳]Heartworm Ag (heat inactivation) - Canine_혈장/혈청 1ml,TxCode,N. 외부검사,90000,2
[그린벳]ANA (Antinuclear antibodies) - Canine_혈장/혈청 1ml,TxCode,N. 외부검사,290000,2
"[그린벳]Autoimmune Profile (CBC, ANA, Coombs direct) - Serum 1ml, EDTA전혈 2ml",TxCode,N. 외부검사,425000,2
[그린벳]호기성 세균배양 및 감수성 검사 + 혐기성 세균배양,TxCode,N. 외부검사,106000,2
[그린벳]호기성 세균배양 및 감수성 검사 + 혐기성 세균배양 + 곰팡이 배양,TxCode,N. 외부검사,128000,2
[그린벳]호기성 세균배양 및 감수성 검사 + 곰팡이 배양,TxCode,N. 외부검사,106000,2
[그린벳]H.pylori Ag_stool 2g,TxCode,N. 외부검사,87500,2
[그린벳]호기성 세균배양 및 감수성 검사,TxCode,N. 외부검사,82000,2
[그린벳]혐기성 세균배양,TxCode,N. 외부검사,82000,2
[그린벳]곰팡이 배양,TxCode,N. 외부검사,82000,2
[그린벳]추가 항생제,TxCode,N. 외부검사,57500,2
"[그린벳]혈액 배양, 호기성 세균배양 및 감수성 검사_혈액2ml이상",TxCode,N. 외부검사,127500,2
"[그린벳]혈액 배양, 혐기성 세균배양_혈액2ml이",TxCode,N. 외부검사,80000,2
"[입원] 일반실입원A(수액,주사4회)_10kg",TxCode,H. 입원/수액,97000,2
"[입원] 일반실입원B(수액,주사6회)_10kg",TxCode,H. 입원/수액,102000,2
"[입원] 일반실입원C(수액,주사8회)_10kg",TxCode,H. 입원/수액,108000,2
애니콘주_관절주사_15kg,TxCode,F. 수술/마취,176000,2
배액관장착_바로박_10kg,TxCode,F. 수술/마취,100000,2
동맥관개존증(PDA)_개흉_10kg,TxCode,F. 수술/마취,1600000,2
TPLO_십자인대교정술_10kg,TxCode,F. 수술/마취,1100000,2
[주사] 일반 주사 1회,TxCode,G. 주사/처치,7000,2
"[특수주사] Cobalamine_코발라민_Vit.B 12(조혈,장점막재생)_10kg",TxCode,G. 주사/처치,10000,2
"[특수주사] Cobalamine_코발라민_Vit.B 12(조혈,장점막재생)_20kg",TxCode,G. 주사/처치,12000,2
"[특수주사] Cobalamine_코발라민_Vit.B 12(조혈,장점막재생)_30kg",TxCode,G. 주사/처치,14000,2
"[특수주사] Cobalamine_코발라민_Vit.B 12(조혈,장점막재생)_40kg",TxCode,G. 주사/처치,16000,2
"[특수주사] Cobalamine_코발라민_Vit.B 12(조혈,장점막재생)_50kg",TxCode,G. 주사/처치,18000,2
[특수주사] Filgrastim_류코스팀_골수자극_G-csf_5kg,TxCode,G. 주사/처치,50000,2
[특수주사] Filgrastim_류코스팀_골수자극_G-csf_10kg,TxCode,G. 주사/처치,80000,2
[특수주사] Filgrastim_류코스팀_골수자극_G-csf_20kg,TxCode,G. 주사/처치,115000,2
[특수주사] Filgrastim_류코스팀_골수자극_G-csf_30kg,TxCode,G. 주사/처치,155000,2
[특수주사] Filgrastim_류코스팀_골수자극_G-csf_40kg,TxCode,G. 주사/처치,190000,2
[특수주사] Filgrastim_류코스팀_골수자극_G-csf_50kg,TxCode,G. 주사/처치,225000,2
꼬리절단 중간부_10kg,TxCode,F. 수술/마취,180000,2
꼬리절단 천추이하전체_10kg,TxCode,F. 수술/마취,500000,2
"신장절제_종양,괴사,파열_10kg",TxCode,F. 수술/마취,880000,2
철분제 80mg,TxCode,B.내복약,1100,2
종양절제_피부종괴_소형(1cm)_10kg,TxCode,F. 수술/마취,70000,2
종양절제_피부종괴_소형(1cm)_20kg,TxCode,F. 수술/마취,80000,2
종양절제_피부종괴_소형(1cm)_30kg,TxCode,F. 수술/마취,90000,2
종양절제_피부종괴_소형(2cm)_40kg,TxCode,F. 수술/마취,100000,2
종양절제_피부종괴_소형(2cm)_50kg,TxCode,F. 수술/마취,110000,2
종양절제_피부종괴_소형(2cm)_60kg,TxCode,F. 수술/마취,120000,2
종양절제_피부종괴_중형(3cm)_10kg,TxCode,F. 수술/마취,210000,2
종양절제_피부종괴_중형(3cm)_20kg,TxCode,F. 수술/마취,240000,2
종양절제_피부종괴_중형(3cm)_30kg,TxCode,F. 수술/마취,270000,2
종양절제_피부종괴_중형(6cm)_40kg,TxCode,F. 수술/마취,300000,2
종양절제_피부종괴_중형(6cm)_50kg,TxCode,F. 수술/마취,330000,2
종양절제_피부종괴_중형(6cm)_60kg,TxCode,F. 수술/마취,360000,2
종양절제_피부종괴_대형/근육침습_10kg,TxCode,F. 수술/마취,450000,2
종양절제_피부종괴_대형/근육침습_20kg,TxCode,F. 수술/마취,550000,2
종양절제_피부종괴_대형/근육침습_30kg,TxCode,F. 수술/마취,550000,2
종양절제_피부종괴_대형/근육침습_40kg,TxCode,F. 수술/마취,650000,2
종양절제_피부종괴_대형/근육침습_50kg,TxCode,F. 수술/마취,750000,2
종양절제_피부종괴_대형/근육침습_60kg,TxCode,F. 수술/마취,850000,2
한방/재활_체외충격파 ,TxCode,MN.한방재활,100000,2
한방/재활_PBMT,TxCode,MN.한방재활,27273,1
보습제_glycoat,TxCode,Z사료/보조제,20000,1
 [처방] 내복약 1일 2회 (5kg 미만)-쿠싱약 ,TxCode,B.내복약,3200,2
철분제(훼로맥스)30ml,TxCode,B.내복약,8000,2
연고_더마겔_10g,TxCode,B.내복약,10000,2
[혈액] D-dimer 혈전 검사,TxCode,E. 혈액검사,44000,2
방사선 흉부 2컷_10kg 미만 ,TxCode,D. 영상검사,50000,2
방사선 복부 2컷_10kg 미만,TxCode,D. 영상검사,50000,2
방사선 흉부 2컷_20kg 미만,TxCode,D. 영상검사,80000,2
방사선 흉부 2컷_30kg 미만,TxCode,D. 영상검사,110000,2
방사선 흉부 2컷_40kg 미만,TxCode,D. 영상검사,140000,2
방사선 흉부 2컷_50kg 미만,TxCode,D. 영상검사,180000,2
방사선 복부 2컷_20kg 미만 ,TxCode,D. 영상검사,80000,2
방사선 복부 2컷_30kg 미만,TxCode,D. 영상검사,110000,2
방사선 복부 2컷_40kg 미만,TxCode,D. 영상검사,140000,2
방사선 복부 2컷_50kg 미만,TxCode,D. 영상검사,180000,2
CT_판독의뢰비,TxCode,D. 영상검사,200000,2
Health Certificate_예방접종 및 건강증명서_농림부서식,TxCode,C. 문서 및 보험,40000,2
실밥제거_타병원 수술 후 ,TxCode,G. 주사/처치,20000,2
호텔 1시간당 ~10kg,TxCode,H. 입원/수액,4000,2
