0,1,2,3,4,5,6,7,8,9,10,11,12
"재작년 건강검진시 문제 없음
따로 먹이시는 영양제 없음
사료 : 도그랑
5월 왼쪽눈 결막염으로 치료받으심, 당시 원장님께서 눈에 하얀점이 있다고하셨는데 보호자분은 못보셨음
며칠전에 왼쪽눈에 하얀점이 생겨서 내원하심
 
STT 16/19
IOP 15/17
OU MPD ++
OS mild hyperemia, incipient cataract, corneal dystrophy(mineral deposit) F stain + 점상으로 미약하게, vitreous prolapse
OD corneal dystrophy(OS보다 작음) incipient cataract, no flare, vitreous prolapse, F stain (-)
OU fundus 정상
 
양안 초기백내장, 노령성 백내장 아닐 가능성 있어서 진행속도 면밀히 관찰 필요
양안 미네랄침착 전신질환 관련있을 수 있음, 안약 쓰고도 크기 계속 커지면 혈액검사 필요
 
OU TE 3회
 
한달 후 재진
백내장 검진은 3개월 후 
 ",,,,,,,,,,,,
"주말부터 양쪽눈 까만 눈곱이 끼기 시작하더니
이틀전에 왼쪽눈 뿌옇게 변한 것 발견하심
오른쪽은 증상 없음
활력, 식욕 너무 좋음
 
IOP 20/21
OS anterior uveitis, fibrin clot (very large..), mydriasis(MC 2번 쓰셨다고하심), flare ++
OD normal
 
안구 초음파)
- 좌측 전안방 내 echogenic material 관찰
- 그 외 렌즈, 망막 등의 이상소견 관찰되지 않음
- 우측 안구 특이소견 없음","* 좌측 전안방 염증 (포도막염 등) 고려
 
 
특발성일수도.. 전염성 복막염일 수도 있음
확진은 전안방수 천자후 코로나 바이러스 pcr 검사이기 때문에 다음에 재발하면 하시기로 결정하심
 
파보바이러스로 퇴원한지 2주 밖에 안된환자로 보호자와 상의 후 우선 안약처치만으로 치료해보기로함
 
OS SP 6회 AO 3회 MC 2회
 
이번주일요일 재진",,,,,,,,,,,
"아파하는 증상 거의 없음
렌즈 잘 유지됨
 
렌즈제거
OD F stain (-) corneal edema(이전 궤양 부위), no flare
IOP 24/17
 
내복약 남아있는 것 다 먹이실것~~
 
AV, AT, TL 하루 2회
 
일주일 후 재진, 각막 밀어볼 예정",,,,,,,,,,,,
"저번내원보다 충혈이 심해진 것 같아서 전화오심
눈은 좀 작아진 것 같으나 눈꼽은 여전히 예전이랑 비슷한 양으로 낌
 
NB 4회 추가
 
눈꼽양 더 증가 or 아파하는 증상 생김 -> 내원필요",,,,,,,,,,,,
"왼쪽눈이 팥죽색처럼 보여서 내원
 
IOP 7/15
OS  deep vascularization, flare ++  이전보다 확연히 증가, F stain (-)
OD  corneal dystrophy 이전과 유사, F stain (-), flare +
 
OU AV 4회, IPo EOD
OS NB 4회, Co 2회
 
다음내과 재진시 안과재진",,,,,,,,,,,,
"눈에서 분비물이 딱히 나오진 않았음
간지러워하는 증상
 
IOP 18/20
OS corneal fibrosis (diffuse), no flare, F stain (-), vascularization
OD 이전과 유사, F stain (-)
 
OS TL, AO 2~3회
 
2주후 내원",,,,,,,,,,,,
"목요일 목욕
어제부터 양안 못 뜨는 증상
 
IOP 13/10
STT 7/7
OU MPD ++
OU no flare, moderate conjunctival hyperemia, mucous discharge, F stain +(미만성) , 찌르는 첩모 없음
 
OS cotton tip+burr+lens
OD cotton tip + lens
 
OU AO 3회 IO 2회 
 
일주일 후 재진",,,,,,,,,,,,
"오른쪽눈 갈색눈꼽 다량
왼쪽눈 뿐만 아니라 오른쪽눈도 걱정되심
 
IOP 18/18
OS fibrin clot 크기 이전에 비해 1/4 정도, flare ++
OD no flare, 결막 정상
 
OS SP 4회 AO 2회 MC 1회
OD AC 3~4회
 
일주일 후 재진",,,,,,,,,,,,
"상태양호
왼쪽눈은 더 좋아진 것 같으심
 
IOP 13/13
OS mineral keratophathy 처음 관찰됨, F stain (-), neovascularization, no flare
OD corneal fibrosis 이전과 유사, F stain (-), no flare
 
AO, TH 하루 4회
 
AO로 항생제 변경
 
한달 후 재진",,,,,,,,,,,,
"깜빡거리는 증상은 개선
눈 아이라인 근처가 붓고 충혈되는 증상 
 
IOP 22/11
OD clear cornea, F stain (-), incipient cataract, no flare, no hyperemia
OS 안검, 안구 결막 부종 ++, mucous discharge, F stain (-), flare +, incipient cataract
 
OS 각막궤양은 해소, 염증 관리 필요함
 
OS SM, 인공눈물 4회
 
일주일 후 재진",,,,,,,,,,,,
" 
STT 17/14
IOP 15/15
 
OS mineral keratopathy 더 진행됨, no hyperemia, no flare, cataract 이전과 유사
OD mineral 이전과 유사, no flare
 
OS F stain 변성부 주위로 점상으로 나타남
 
IO 유지
 ",,,,,,,,,,,,
"활력 많이 돌아왔는데 예전만큼은 아님
돼지고기 주시는중..
집에서 작은 간식도 잘 찾아먹음
 
IOP 6/7
OU MPD ++, maze +
flare 미약
 
BG 223
 
OU AV, SP, SM 4회 MC 1회 IPO 2회",,,,,,,,,,,,
"왼쪽눈 못뜨는 증상 어제부터
고관절 수술 작년 2월
산책나가서 외상 의심되심
집에선 크게 부딪힐만한게 전혀 없음
 
STT 14/14
IOP 15/13
OS F stain + , flare 미약,  anterior lens luxation, hypermature cataract
OD hypermature cataract, no flare, F stain (-)
 
OS AV, TL 4회
 
일주일 후 재진",,,,,,,,,,,,
"1년전 발견
처음발견했을 때도 이 크기
 
STT 19/21
IOP 21/23
OU medial canthus 첩모 다수, 안검 정상, mineral keratopathy
 
혈액검사 정상
 
OU TE 3회
 
안약 한통 다 쓰고 재진",,,,,,,,,,,,
"왼쪽눈부터 올해초 하얗게변하더니 오른쪽눈도 최근에 증상시작
이번주부터는 아예 못 보는 것 같음
집에서도 부딪히고 우울해함, 예전에 비해 밥먹는양이 확연히 줄었음
현재 간보호제, 가리유니 
 
BG 74
STT 10/10
IOP 25/13
PD ++ menace - maze -
OD mature -> hypermature cataract, no flare, no hyperemia, anterior lens subluxation 
OS mature cataract, no flare, 
 
안구 초음파)
- 양안 렌즈의 고에코성 변화 뚜렷
  좌; 1.2x0.74cm, 우; 1.1x0.74cm
- 특히 우측 전안방이 다소 좁게 관찰되며, 내안각의 수정체 전방 탈구 고려
- 양안 초자체의 매우 경도의 변성 고려","* 양안 백내장, 특히 우측 렌즈의 전방 탈구 고려
* 양안 경도의 초자체 변성 고려 
 
전방 탈구시 응급상황 생길 수 있음 고지드림
증상 생길시 가까운 병원 내원 필요
 
OU NB 2회
OD X 2회
 
 ",,,,,,,,,,,
"S.
일주일전 좌안 못뜨는 증상 있어서 아프리카 AH 내원
안약 처방 받고 점안하고 있으심
오른쪽눈도 눈꼽 끼는 증상 최근 생김
 
O.
STT 6/17
IOP 13/18
OS F stain + (2 spot), 6~9시 방향 superficial vascularization, corneal ulcer 주변으로 각막부종 동반, mild hyperemia, cherry eye, 홍채 위축증, incipient cataract, flare +
OD corneal facet, cherry eye, incipient cataract, 홍채 위축증, no flare, mild hyperemia
 
A. 
OS 각막궤양, 포도막염, 각막염
OS bandage lens 착용
OD KCS, 결막염
 
CE.
이똘이는 왼쪽눈에 세균성 각막염, 각막궤양, 포도막염이 있는 상태입니다
현재 PDS를 고용량을 먹고 있는 환자라서 궤양 및 염증의 회복에 장기간이 걸릴 수도 있다고 설명드렸습니다
 
OS AP(piperacillin-tazobactam), TL(라큐아), 토브라 4~5회
OD AP, IO(optimune) 2회
 
일주일 후 재진",,,,,,,,,,,,
" 
------유선상 상담완료
 
STT 7/4
IOP 17/13
OU menace - PLR + dazzle + (direct, consensual)
maze +
OU fundus vascular attenuation, incipient cataract, nuclear sclerosis
 
양안 망막 혈관 위축 발견됨
본원에서 미로테스트시 시력 양호
시력 점점 더 없어질 수 있음
KCS 관리 필요
 
OU IO 2회
 
일주일 후 재진",,,,,,,,,,,,
"2주전 오른쪽눈 아파해서 숲 AH 내원
상처있다고 소견들으시고 안약 받아서 점안 중 
크게 개선 안됨
 
IOP 19/21
STT 15/12
OD mineral deposit, 각막 중앙부 패인양상, corneal edema 동반, flare ++, mild hyperemia
OS clear cornea, no flare, no cataract
OU F stain (-)
점안 마취 하고 면봉으로 긁어도 상피 안벗겨짐
 
OD NB, AO 4회
 
통증원인은 포도막염, 미네랄침착 둘중에 뭔지 불확실
포도막염 우선 치료해보기로
NSAID 안약으로 치료하므로 치료기간 오래 걸릴 수 있음
넥칼라 필수",,,,,,,,,,,,
"최근 병원 오셨을 때랑 증상 유사함
요즘에는 눈꼽도 끼기 시작
처음에는 왼쪽눈 먼저 시작했음
눈제대로 못뜨고 눈물 다량
 
STT 20/20
IOP 12/12
OS corneal facet(이전에 dystrophy있던 부분), limbus 주변으로 vascularization, F stain (-), flare (-), 결막 부종
OD fibrosis, vascularization 이전과 유사, F stain (-), flare (-), mild hyperemia, 결막 부종
 
결막염에 준해 치료
간지러워하는 증상있어 우선 SF 적용
빨리 끊어볼 예정
넥칼라 필수
치료기간 동안만이라도 간식 금지
 
OU AO, SF 3회",,,,,,,,,,,,
"동거묘 1살
협력병원 만년 yes 안약, 내복약 일주일전에 받아서 사용
양쪽눈 눈꼽 일주일전, 눈꺼풀 붓기
기침, 재채기,, 콧물
 
IOP 8/10
OU severe chemosis, clear cornea, no flare, blepharospasm
OU MPD ++
 
OU VF 6회, AC, NF 4회
famci+doxy 내복약
 
상부호흡기 감염 의심",,,,,,,,,,,,
"cotton tip+burr+3안검플랩
팜시클로버 내복약 2주동안만
 
OD AO 3회
 
3주후 내원
 
흉부 방사선)
- 심장 크기 및 형태 정상 (VHS 7.2)
- 폐야 유의적인 침윤 관찰되지 않음","* 마취와 관련하여 특이소견 없음
 ",,,,,,,,,,,
"S.
오른쪽눈 혼탁 한달전부터
불편해하는 증상, 눈꼽
금비AH에서 안약받아서 넣으심(2주정도)
불편해 하는 증상은 나아진 것 같으심
 
O. 
STT  21/19
IOP 19/13
OU PLR - (홍채위축증), menace , dazzle ++
OD mild hyperemia, 내안각방향 keratitis+fibrosis, corneal edema 전반적으로, incipient cataract , nuclear sclerosis, F stain (-)
OS incipient cataract, nuclear sclerosis, no hyperemia, no flare, F stain (-)
 
Tx.
OD SM(맥시트롤) 4회
 
CE.
대박이는 오른쪽눈에 전반적인 각막부종과 내안각방향으로 pannus 있는 상태로 우선 안약 처치 먼저해보기로 결정했습니다
다음 재진때 개선 없다면 간수치, 신장 수치 등 확인 후 PDS 복용 필요합니다
 
P.
일주일 후 재진
 
피부연고(에스로반) 피부 병변 악화될 수 있음 고지드렸으나 연고만 처방 원하심",,,,,,,,,,,,
"오늘 아침 7시정도까지만해도 잘 보고 다녔는데
8시 반정도 안움직이고 못보는 증상 생김
바로데리고 내원하심
 
OS menace- dazzle - PLR - 
mild hyperemia, no flare, diffuse corneal edema
 
내원당시 OS IOP 90
전안방 천자 후 IOP 5 -> 20분후 50 ->재천자 후 5
오후 2시 다시 안압 90대로 상승 -> 전안방천자
 
잘라탄, 루미간, 코솝 등 점안 중이나 축동 반응 전혀없음
안약으로 안압 하강 기대하기 어려움
천자 후에도 수십분내로 안압 다시 급상승
 
입원 후 정상안압 계속 유지하며 시력 회복가능한지 보려했으나 안압상승하는 간격 너무 짧아 의미없을듯
시력 소생 가능성 없음
 
Cidofovir, 의안삽입술 중에 의압삽입술 결정하심
 
 ",,,,,,,,,,,,
"두달전부터 왼쪽눈 백탁 느끼심
 
복명음
2년전 스케일링
2~3일전부터 왼쪽눈 눈꼽
 
IOP 12/5
STT 15/16
OU MPD ++
OD clear cornea, no hyperemia, incipient cataract, no flare, F stain -
OS 각막중앙부 mineral keratopathy, endothelitis(혈관 다수), diffuse corneal edema, no flare, F stain -
 
각막 상피, 내피층 모두 변성
스테로이드 안약 쓰기에 각막 변성 심한편이라 우선 NB 적용
 
OS NB 4회 Na 4~6회
 
2주후 재진",,,,,,,,,,,,
"눈 아파하는 증상 개선 
눈꼽 여전함, 노란색, 간지러워하지는 않음
내복약 먹고 살짝 변 물러짐
 
IOP 21/18
OS no hyperemia, stromal abscess, bullae 다수, F stain +, 혈관 이전검사보다 확연히 줄음
OD 이전과 유사
 
개선되는 양상
각막 bulla 언제터질지 모르고 궤양도 미약하게 있는 상태라 스테로이드성 안약은 처방 불가
 
내복약, 안약 유지
 
OS NB 2회, AV 4회",,,,,,,,,,,,
"양안 농성 분비물
IOP OU 7
OU phthisis bulbi, F stain +,  mild hyperemia
 
OU AV 6회, TH 4회",,,,,,,,,,,,
"상태양호
시력양호
 
IOP 8/12
OU no flare, OD 각막 부종 이전에 비해 개선
 
OU Na 2회
OS Co 1회 OD Be 2회
 
Co 1회로 줄여볼예정
소염제 D/C
 
10월에 재진",,,,,,,,,,,,
"상태양호
잘보고 다님
오른쪽눈 백내장 이전과 유사해보이심
왼쪽눈 시력반응은 있었다 없었다하는데 없을 때가 더 많음
오늘 안초음파 권유드렸으나 다음에하시겠다고 하심
 
IOP 22/20
OS menace 미약, pearl 이전과 유사
OD cataract static(incipient cataract)
 
다음 내원시 산동하고 검사필요
최근 NB 떨어져서 일주일정도 못 넣었더니 충혈 올라왔다고하심
NB 천천히 끊어볼예정
 
OS NB 1회
 
안약 다 쓰실때쯤 재진",,,,,,,,,,,,
"자꾸 겉에 있는 털이 눈안에 들어가서 찌름
잘라주고 뽑아주시는데도 계속됨
그것때문에 아이가 불편해서 고양이세수를 하는 것 같음
 
STT 15/18
IOP 18/16
trichiasis, distichiasis 없음
양안 각막 정상, no cataract
상안검 부종 -> 알러지반응으로 예상됨
피부에 있는 털이 각막 방향으로 나있는 가닥 몇개 발견됨 -> 다 manual epilation 함
 
수술적 제거 안되나요?
피부에있는 털은 굳이 수술적 제거하실필요 없이 최대한 짧게 길이 유지하면서 관리하시면 됩니다
 
눈두덩이 부종은 SMo 하루 3회 증상 없어질 때 까지
 ",,,,,,,,,,,,
"여전히 양쪽눈 아파하는 증상
감고 있을 때 많음
 
IOP 17/19
OS F stain + -> 재시술 + grid + lens, no flare
OD mild hyperemia
 
OD는 각막 긁어보기 거부하심
우선 OS만 상피 벗겨내고 시술
 
렌즈 착용도와드림
 
OS AP, 인공눈물 4~5회
OD 인공눈물 4~5회
 
2주후 재진
 
 ",,,,,,,,,,,,
"왼쪽눈 눈꼽, 충혈
2주전부터 증상 시작
지난주 주위가 눈물, 눈꼽 심하게
3개월전부터 공간이좁아짐 동거묘 8마리
왼쪽눈 소양감, 어제는 아예 못떴음
 
IOP 16/20
OS F stain (-), 안검부종, mild hyperemia, epiphora, black+yellow discharge
OD 정상
 
FURD 감염의심
콧물나오는 증상도 같이 있다심
스트레스 영향 큼
 
VF 4~5회, NF 4회 Ato 2~3회",,,,,,,,,,,,
"렌즈빼고 오른쪽눈 아파하는 증상
 
IOP 20/21
OD 면봉으로 밀어도 각막 안밀림, no flare, F staiin (-)
 
OD AT, NB 3~4회",,,,,,,,,,,,
"충혈 한번도 없었음
병원와서 한시간 동안 짖어서 생긴 충혈
 
IOP 13/12
OU flare 미약,  cell 1~2개 관찰됨
 
SP, NB 2회 양안",,,,,,,,,,,,
"식욕 여전히 안돌아옴
시력 양호하다고 느끼심
 
IOP 4/5
OU MPD ++ maze +
 
OU tPA injection
 
AV, SP, SM 3회, MC 1회, IPo 2회
 
일주일 후 재진",,,,,,,,,,,,
"양안 하얀점 옛날부터 발견
오른쪽눈은 없어졌는데
왼쪽눈은 점점 커짐
이틀전 왼쪽눈 불편한 증상, 눈물 다량
 
STT 19/18
IOP 19/19
OS mineral deposit, F stain (-), mild hyperemia
OD 정상
 
OS TE 3회
 
한달 후 재진
 
---건강검진 한번도 안해보셨다고
양쪽눈 corneal dysytrophy있었던 이력 있으므로 전반적인 혈액검사 및 건강검진 추천드림",,,,,,,,,,,,
"OU mydriasis
OU menace -, PLR + dazzle -
IOP 21/19
OU fundus 혈관 X, 시신경 주위로 과반사관찰됨
 
BP 210 (#2)
 
안구 초음파)
- 양안 시신경 비후 (좌: 2.5mm, 우: 3.1mm) 고려
- 그 외 안구 구조적 이상 관찰되지 않음","* 시신경 비후와 관련하여 시신경염 등 시신경 이상 가능성 배제할 수 없음
 
 
PRA에 의해 시력 없어진 것으로 보임
망막 혈관 전혀 남아 있지 않은 걸로 보아 오래전부터 병변 진행되었을 것으로 예상됨
이와 별개로 고혈압, 녹내장 관리는 필요
 
고혈압 관련하여 진료 받아보실 것 추천드림
 
Tr 하루 3회
2주후 재진",,,,,,,,,,,
"상태 개선
불편감 전혀 없음
 
IOP 15/11
OS no flare, mild hyperemia
 
OS SM 2회 for 1W 후 단약",,,,,,,,,,,,
"활력 양호
오른쪽눈 상태 좋아졌어요
 
IOP 8/13
OD corneal vascularization, mucous discharge
OS mature cataract
 
OS NB 1~2회
 
6개월 간격 검진",,,,,,,,,,,,
" 
한달전부터 심하게 눈꼽
가까운 병원에서 안약 받아쓰셨으나 크게 개선 없음
증상이 너무 심해 수술 결정하심
 
OD 상안검 하안검 모두 entropion 수술적 교정필요
OS 내안각 방향으로 상안검 하안검 entropion 수술적 교정 필요
 
OU AO 3회
PDS 복용후 붓기 가라앉히고 수술 범위 ㄷ ㅏ시 결정하시기로 하심",,,,,,,,,,,,
"정기검진차 내원
 
STT 20/20
IOP 18/15
OU MPD ++
OS cataract 진행됨, incipient 단계이긴하나 6개월 간격 재진 필요
OD cataract 이전과 유사(incipient)
OU fundus 정상
 
OS 미약한 결막염
 
OS NB 3~4회
 
6개월 후 정기검진",,,,,,,,,,,,
"S.
오전6시20분 시력 소실 확인
어제 밤 12시까지만 해도 잘 봤음
어제밤 안약 넣을 때 눈 찡긋거리는 증상있어서 이상하다고 생각하심
어제 산책갔다오심, 넥칼라 없이, 부딪히거나 찔리는 등의 이벤트는 없었음
 
O.
IOP OS 16
OS severe flare, hypopyon 10~15%, corneal ulcer ++, dazzle - menace - PLR 확인 불가능
OD hyphema 이전보다 개선
 
US.
안구 초음파)
- 렌즈가 정상적인 위치에서 관찰되지 않으며, 위축 및 파열되어 후방으로 탈구된 것으로 판단
- 초자체 내에서도 echogenic 음영 확인
- 초자체 뒤쪽 부분의 membrane 음영 관찰
- 전안방 echogenic material 및 홍채 주변의 구조물 비후 관찰","* 초자체 염증 및 포도막염 등의 안내염 고려
* 렌즈의 파열 및 후방 탈구 가능성
* vitreous membrane 고려되나, 망막 박리 가능성 배제할 수 없음
 
Tx.
OS AT, AP 5~6회, MC 1회, Co 2회
 
 
당뇨환자이므로 염증 조절 잘 안될 수 있음
심한 안내염으로 인해 녹내장 심화 가능성 있음
시력 평가는 염증 개선 후 다시 필요함
안초음파상 IOL 위치 이상함.. slit 검사에서는 오늘 IOL 확인 불가능..재확인 필요
 
토요일 재진",,,,,,,,,,,
"상태개선
눈도잘뜨고 분비물도 많이 줄었음
 
눈물량 다음 재진때 꼭 측정..
OD no hyperemia, clear cornea, F stain (-)
OS mild hyperemia, F stain 점상으로.., no flare
 
OU AO, IO 하루 3회
 
다음재진시 OS 각막 밀어볼 예정",,,,,,,,,,,,
