id,species,category,disease_number,keywords,user_question,qa_list,created_at,version,service
44,dog,피부과,42,발 부종,강아지 발이 붓고 걸을 때 아파해요/ 강아지 발이 부었어요/ 강아지 발에 부종이 있어요,"{언제부터 관찰되었나요?,1. 최근 2주이내 (5점)
2. 수주간 지속, 1년 이내 (3점)
3. 특정 나이부터 (1점)
4. 특정 계절마다 (3점)
5. 특정 이벤트 후 (1점),발을 많이 가려워 하나요?,1. 피날 정도로 많이 핥고 깨물어요 (5점)
2. 조금씩 꾸준히 핥아요 (3점)
3. 어쩌다 한번씩 핥아요 (1점),발에 종괴나 물집/고름이 관찰되나요?,1. 네 (3점)
2. 아니요 (1점),만졌을 때 강아지가 통증, 열감을 호소하나요?,1. 네 (5점)
2. 아니요 (1점),불편함이나 부종이 조금씩 개선/악화되는 느낌인가요?,1. 개선 (1점)
2. 비슷함 (3점)
3. 악화 (5점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
45,dog,피부과,43,피부 발적,강아지 피부가 빨갛게 올라왔어요/ 피부 발적이 있어요/ 피부가 빨개요,"{언제부터 관찰되었나요?,1. 최근 2주이내 (5점)
2. 수주간 지속, 1년 이내 (3점)
3. 특정 나이부터 (1점)
4. 특정 계절마다 (3점)
5. 특정 이벤트 후 (1점),발적된 부위의 분포가 어떠한가요?,1. 국소적 (3점)
2. 전신적 (5점),피부에 탈모부위가 존재하고 탈모부위를 가려워 하나요?,1. 네 (3점)
2. 아니요 (1점),피부에 수포나 각질, 궤양성 병변이 존재하나요?,1. 네 (5점)
2. 아니요 (1점),주기적인 외부기생충 예방을 진행하나요?,1. 네 (1점)
2. 아니요 (5점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
46,dog,내과,44,발열,강아지가 몸이 뜨거워요/ 강아지가 열이 나요,"{언제부터 관찰되었나요?,1. 수일째 지속 (5점)
2. 오늘 발견 (3점),구토, 설사, 침울, 기침, 눈꼽 등 다른 특이증상이 존재하나요?,1. 네 (7점)
2. 아니요 (1점),피부에 물이 찬듯한 수포가 많나요?,1. 네 (5점)
2. 아니요 (1점),중성화가 안돼있거나 배가 빵빵한가요?,1. 네 (5점)
2. 아니요 (1점),강아지가 지속적으로 헥헥거리고 숨쉬기를 힘들어하나요?,1. 네 (5점)
2. 아니요 (1점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
47,dog,비뇨기과,45,발정 지속,강아지가 생리를 계속해요. 강아지 발정이 안 끝나요. 강아지 생식기에서 계속 피가 나요. ,"{언제부터 발정증상을 보였나요?,1. 2주이내 (3점)
2. 3~6주 이내 (5점)
3. 6주 이상 (7점),생식기에서 혈액이나 농성 삼출물이 나오나요?,1. 네 (8점)
2. 아니요 (5점),구토, 설사, 침울 증상이 존재하나요?,1. 네 (10점)
2. 아니요 (5점),피부병이 병발해있거나 피부병이 많이 잦나요?,1. 네 (3점)
2. 아니요 (2점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
48,dog,안과&신경과,46,방향 감각 상실,강아지가 실명은 아닌데 집안을 배회해요 / 강아지가 실명은 아닌데 구석에 계속 갇혀요/ 방향 감각이 없는 것 같아요/,"{언제부터 관찰되었나요?,1. 1주 미만 (5점)
2. 1~2주 안팎 (3점)
3. 2주일 이상 (1점),구토, 침울, 황달, 호흡곤란 증상을 보이나요?,1. 네 (10점)
2. 아니요 (1점),심장병을 관리중이거나 실신, 운동불내성 증상을 보이나요?,1. 네 (5점)
2. 아니요 (1점),근경련, 발작, 동공부동(양쪽 동공 크기가 다름) 같은 신경증상을 보이나요 ?,1. 네 (20점)
2. 아니요 (1점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
50,dog,내과,48,배변 장애,강아지가 변을 안봐요. 강아지가 변 보는걸 힘들어해요. 변비가 있어요. 변이 딱딱해요. 배변할 때 아파해요. 변 볼 때 아파해요,"{언제부터 관찰되었나요?,1. 7일 미만 (2점)
2. 1~2주 안팎 (7점)
3. 2주일 이상 (10점),구토, 설사, 침울, 황달 증상을 보이나요?,1. 네 (8점)
2. 아니요 (3점),교통사고로 인한 골반골절 이력이 있거나 항문 주변에서 특이한 구조물이 관찰되나요?,1. 네 (8점)
2. 아니요 (1점)
3. 잘모르겠음 (3점),다리가 마비됐거나 호흡이 가쁜가요?,1. 네 (12점)
2. 아니요 (3점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
52,dog,내과,50,복통,강아지 배가 단단해요 / 강아지가 배를 아파해요 / 강아지가 배가 아픈것 같아요,"{언제부터 관찰되었나요?,1. 최근 3일이내 (1점)
2. 3~7일 이내 (2점)
3. 1주 이상 (3점),구토, 설사, 빈호흡 증상을 동반하나요?,1. 네 (8점)
2. 아니요 (3점),먹는약이나 이물 섭취 의심되는 것이 있나요?,1. 네 (5점)
2. 아니요 (2점),피부, 소변 (혈뇨), 대변 (혈변 또는 흑변) 등 강아지에서 출혈 의심 소견이 있나요?,1. 네 (8점)
2. 아니요 (2점),비틀거리거나 보행을 제대로 하지 못하나요?,1. 네 (10점)
2. 아니요 (1점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
53,dog,안과&신경과,51,근육 경련,강아지 근육이 떨려요. 강아지가 틱증상이 있어요. 강아지 근육에 경련이 일어나요. 강아지 근육이 움찔거려요. ,"{언제부터 관찰되었나요?,1. 7일 미만 (3점)
2. 1주 이상 (5점),증상을 보이면 어느 정도 지속되나요?,1. 1분미만 (3점)
2. 1~5분 안팎 (5점)
3. 5분 이상(7점),증상을 보이면 의식이 없어지거나 근육 경련이 전신적으로 보이나요?,1. 네 (8점)
2. 아니요 (3점),먹으면 안되는 물질 (카페인, 사람약, 과량의 심장사상충 구충제, 담배, 초콜릿 등)을 먹었을 가능성이 있나요?  ,1. 네 (8점)
2. 아니요 (1점)
3. 잘모르겠음 (3점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
54,dog,안과&신경과,52,불완전마비 (조금은 움직임),강아지 다리가 마비됐어요. 강아지가 잘 못 걸어요. 강아지가 이상하게 걸어요. 강아지가 마비 됐어요. 강아지가 못 움직여요. ,"{언제부터 관찰되었나요?,1. 최근 1일이내 (10점)
2. 3~7일 이내 (7점)
3. 1주 이상 (5점),구토, 역류 (음식을 먹자마자 바로 토해냄), 침울 증상을 보이나요?,1. 네 (10점)
2. 아니요 (5점)
3. 잘모르겠음 (7점),외상성 충격이 의심되거나 최근 심한 운동을 했나요?,1. 네 (10점)
2. 아니요 (5점)
3. 잘모르겠음(7점),발작, 의식변화가 관찰되나요?,1. 네 (10점)
2. 아니요 (5점),평소 만성적인 피부질환을 앓았나요?,1. 네 (5점)
2. 아니요 (1점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
55,dog,안과&신경과,53,사시,강아지가 사시가 됐어요. 강아지 눈동자 위치가 이상해요. ,"{언제부터 관찰되었나요?,1. 어릴때부터 (1점)
2. 최근 1주이내 (5점)
3. 1주 초과 (4점),구토, 역류(음식물을 먹자마자 바로 토함), 침울 증상을 보이거나 이물 섭취 의심이 되나요?,1. 네 (10점)
2. 아니요 (5점)
3. 잘모르겠음(7점),안구가 돌출돼 보이거나 얼굴이 비대칭적 인가요?,1. 네 (5점)
2. 아니요 (3점),선회증상(제자리를 빙글빙글 도는 써클링 증상), 국소적인 근경련, 발작, 동공부동 (양쪽 동공 크기가 다름) 등 신경증상을 보이나요 ?,1. 네 (15점)
2. 아니요 (3점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
57,dog,안과&신경과,55,체리아이,강아지 삼안검이 튀어나와있어요 / 강아지가 체리아이 같아요/ 눈앞에 빨간게 생겼어요/눈 앞에 빨간 덩어리가 있어요/눈 앞에 혹이 생겼어요,"{언제부터 관찰되었나요?,1. 1주이내 (7점)
2. 1주 초과 (5점)
3. 어릴때부터 (3점),만성적인 눈질환 관리중이거나 눈이 충혈돼 있나요?,1. 네 (5점)
2. 아니요 (1점),머리, 얼굴부위 외상이력이 있거나 비대칭적인가요?,1. 네 (10점)
2. 아니요 (1점)
3. 잘모르겠음(3점),구토, 역류(음식물을 먹자마자 바로 토함), 침울 증상을 보이거나 이물 섭취 의심이 되나요?,1. 네 (10점)
2. 아니요 (1점)
3. 잘모르겠음(5점),선회증상 (제자리를 빙글빙글 도는 써클링), 강직, 마비, 발작, 동공부동 (양쪽 눈 동공 크기가 다름) 등 신경증상을 보이나요?,1. 네 (15점)
2. 아니요 (1점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
58,dog,내과,56,삼킴 곤란,강아지가 음식 삼키는 걸 힘들어해요. 강아지가 음식을 삼킬 때 목을 펴요. 강아지가 먹을 때 음식을 흘려요.,"{언제부터 관찰되었나요?,1. 최근 1일이내 (3점)
2. 3~7일 이내 (4점)
3. 1주 이상 (5점),증상이 있기 전보다 확연한 체중 감소가 있나요? ,1. 네 (5점)
2. 아니요 (0점),구토,역류 (음식물을 먹자마자 토함) 증상이 있나요? ,1. 네 (5점)
2. 아니요 (0점),증상이 얼마나 자주 나타나나요?,1. 뭔가를 먹을 때면 매번 힘들어 해요 (10점)
2. 세네번 정도 먹을 때 한번씩 증상이 있어요 (7점)
3. 가끔가다가 한번씩 보이는 증상이에요. (3점) ,호흡이 힘들어 보이거나 숨쉴때 큰 소리가 들리나요?,1. 네 (15점)
2. 아니요 (0점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
59,dog,비뇨기과,57,생식기 혹,강아지 질 주변에 뭐가 튀어나왔어요 / 강아지 질이 튀어 나왔어요 / 생식기에 혹이 있어요/생식기 주변에 뭐가 낫어요/생식기 주변에 덩어리가 생겼어요.,"{언제부터 관찰되었나요?,1. 3일 이내 (4점)
2. 3일 초과 (5점),덩어리를 집어 넣으면 다시 제자리로 돌아가나요?,1. 네 (5점)
2. 아니요 (7점)
3. 잘모르겠음(6점),덩어리가 검어지거나 딱딱해 졌나요?,1. 네 (7점)
2. 아니요 (5점)
3. 잘모르겠음(6점),침울, 발열, 저체온 증상이 관찰되나요?,1. 네 (12점)
2. 아니요 (5점)
3. 잘모르겠음(6점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
60,dog,비뇨기과,58,생식기 분비물,강아지가 생식기에서 농성삼출물이 나와요 / 강아지가 새끼를 낳고도 삼출물이 계속 나와요/강아지 생식기에서 분비물이 나와요/생식기에서 고름이 나와요/생식기에서 액체가 흘러요,"{언제부터 관찰되었나요?,1. 1달 이내 (3점)
2. 1~3개월 (7점)
3. 3개월 이상 (10점),발열, 기력저하 증상을 보이나요?,1. 네 (5점)
2. 아니요 (3점),임신 중이었다면 출산 전 태아 수를 정확히 알고 있었고, 모두 출산한 것이 확인되나요? ,1. 네 (3점)
2. 아니요 (5점),생식기가 부어 있거나 처음보는 구조물이 존재하나요?,1. 네 (5점)
2. 아니요 (3점),구토, 설사, 저체온증, 허약 등 다른 특이증상이 존재하나요?,1. 네 (15점)
2. 아니요 (1점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
61,dog,안과&신경과,59,서성거림,강아지가 안절부절 못해요. 강아지가 계속 돌아다녀요. 강아지가 잠을 안자고 돌아다녀요. ,"{증상이 언제부터 관찰되었나요? ,1. 24시간 이내 (3점)
2. 하루 이상~한달이내 (10점)
3. 1달 이상 경과 (5점)
,최근 새로 복용하기 시작했거나 용량을 변경한 약물이 있나요? ,1. 네 (3점)
2. 아니요 (5점),식욕이 어떤가요? 이전과 비슷한가요? 맛있는 것만 먹나요? 아무것도 먹지 않나요? ,1. 증상이 나타나기 전과 비슷해요 (0점)
2. 맛있는 것만 먹어요 (5점)
3. 아무 것도 안먹어요 (15점) ,평상시 걸을 때보다 다리에 힘이 없어 보인다거나 하는 증상도 있나요? ,1. 네 (4점)
2. 아니요 (0점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
62,dog,안과&신경과,60,써클링 (제자리를 빙글빙글 도는 증상),강아지가 빙글빙글 돌아요. 강아지가 같은 곳을 계속 돌아요. 강아지가 한쪽으로 계속 돌아요. 강아지가 선회운동을 해요.,"{언제부터 관찰되었나요?,1. 최근 1일이내 (3점)
2. 3~7일 이내 (4점)
3. 1주 이상 (5점),계속 보이는 증상인가요 아니면 간헐적으로 보이는 증상인가요?,1. 계속 돌고 있어요 (15점)
2. 간헐적으로 돌아요 (10점),평소 심한 외이염을 앓고 있나요?,1. 네 (3점)
2. 아니요 (5점) ,평상시 걸을 때보다 다리에 힘이 없어 보인다거나 하는 증상도 있나요? ,1. 네 (3점)
2. 아니요 (0점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
64,dog,내과,62,성장 지연,강아지가 잘 안커요. 강아지가 또래 또는 형제에 비해 작아요. 강아지가 너무 작아요. ,"{언제부터 관찰되었나요?,1. 태어나서 2살 이하까지 계속 (5점)
2. 2살 넘어가면서부터 (1점)
,권장 칼로리 급여량을 지켜 급여하며, 구충제를 정기적으로 복용하고 있나요? ,1. 네 (4점) 
2. 아니요 (3점),구토 또는 설사 증상이 2주에 한번 이상 지속적으로 나타나나요? ,1. 네 (5점)
2. 아니요 (0점),또래의 강아지들에 비해 무기력하거나 털 상태가 좋지 못하거나 (탈모, 푸석푸석, 비듬) 한 증상이 있나요? ,1. 네 (5점)
2. 아니요 (0점),소변색이 항상 물에 가깝게 투명한 편인가요? ,1. 네 (5점)
2. 아니요 (0점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
66,dog,피부과,64,물집,강아지 얼굴에 수포가 있어요 / 강아지 얼굴에 수포가 터졌어요/ 강아지가 물집이 있어요/ 물집이 생겼어요/ 물혹이 있어요,"{언제부터 수포가 생겼나요?,1. 만성적으로 생겼다가 사라짐 (5점)
2. 특정 계절마다 자주 반복 (3점)
3. 화상 등 특정 이벤트 후 (1점)
4. 잘 모르겠음 (3점),수포가 존재하는 위치의 체표 림프절 비대가 존재하나요 (근처에서 몸 속에 만져지는 덩어리가 있나요)?,1. 네 (5점)
2. 아니요 (1점),피부가 빛을 받으면 발적되거나 여름철 심화되나요?,1. 네 (5점)
2. 아니요 (1점),피부병이 계속 재발되거나 피부병을 지속적으로 관리하고 있나요?,1. 지속적 관리중 (5점)
2. 경미하게 재발 (3점)
3. 아니요 (1점),병변부에 이유없는 발적이나 털이 빠져 있나요?,1. 네 (3점)
2. 아니요 (1점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,엔세팔리토주노시스 (Encephalitozoonosis),외이도염, 중이염(Otitis externa and media)}",2023-01-04 14:43:11.050948,1,chat
68,dog,안과&신경과,66,실명,강아지가 실명했어요. 강아지가 앞이 안 보이는 것 같아요. 강아지가 자꾸 부딪혀요,"{언제부터 관찰되었나요?,1. 최근 2일이내 (7점)
2. 2~7일 이내 (6점)
3. 1주 이상 (5점),고혈압 진단을 받았거나 구토, 침울 증상이 존재하나요?,1. 네 (10점)
2. 아니요 (4점)
3. 잘모르겠음(5점),눈질환을 관리 중이거나 심한 눈충혈, 백내장, 안내출혈이 존재하나요?,1. 네 (10점)
2. 아니요 (3점)
3. 잘모르겠음(5점),선회증상 (제자리를 빙글빙글 도는 써클링 증상), 국소적인 근경련, 발작, 동공부동 (양쪽 눈 동공 크기가 다름) 등 신경증상을 보이나요?,1. 네 (15점)
2. 아니요 (3점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
